contrast_id,parent_id,representative_pattern_id,name,city,centroid_lon,centroid_lat,geographic_stratum,agreement,baseline_agreement,delta,effective_k,boundary_tie_count
topology:route_type:B1,NewTaipei:16823,NewTaipei:16823:157950:0:b505a704d6a9e092,F152-0600,NewTaipei,121.52784492,25.280301438,NewTaipei:geo04,1,1,0,10,3
topology:route_type:B1,NewTaipei:16824,NewTaipei:16824:157951:0:ce28fd71049138d6,F152-0620、0745,NewTaipei,121.542372055,25.2821799949,NewTaipei:geo04,1,1,0,10,1
topology:route_type:B1,NewTaipei:16825,NewTaipei:16825:157952:0:bf17e1206dcf0f95,F152-0635,NewTaipei,121.549668916,25.2747802302,NewTaipei:geo04,1,1,0,10,2
topology:route_type:B1,NewTaipei:16826,NewTaipei:16826:157953:0:43afd2859cbdb8d7,F152-0700,NewTaipei,121.531719625,25.2793174765,NewTaipei:geo04,1,1,0,10,3
topology:route_type:B1,NewTaipei:16827,NewTaipei:16827:157954:0:eb3bbee1875b4545,F152-0810,NewTaipei,121.553971786,25.2655633652,NewTaipei:geo04,1,1,0,10,3
topology:route_type:B1,NewTaipei:16828,NewTaipei:16828:157955:0:3203713ff82e9f5e,F152-0845,NewTaipei,121.54027004,25.284544445,NewTaipei:geo04,1,1,0,10,2
topology:route_type:B1,NewTaipei:16829,NewTaipei:16829:157956:0:7078452b11585265,F152-0925,NewTaipei,121.54461881,25.2835127148,NewTaipei:geo04,1,1,0,10,1
topology:route_type:B1,NewTaipei:16830,NewTaipei:16830:157957:0:3bc211666bd6c6af,F152-1545,NewTaipei,121.533366658,25.282455104,NewTaipei:geo04,1,1,0,10,2
topology:route_type:B1,NewTaipei:16831,NewTaipei:16831:157958:0:e4ac4bb3d7062aa7,F152-1655,NewTaipei,121.553663366,25.2628689199,NewTaipei:geo04,1,1,0,10,2
topology:route_type:B1,NewTaipei:16832,NewTaipei:16832:157959:0:32a7314d9faafe83,F152-1720,NewTaipei,121.528834352,25.2808263226,NewTaipei:geo04,1,1,0,10,3
topology:route_type:B1,NewTaipei:16834,NewTaipei:16834:157961:0:e6a24aa1ee8c4e1e,F152-1800,NewTaipei,121.5511106,25.2786592017,NewTaipei:geo04,1,1,0,10,1
topology:route_type:B1,NewTaipei:16835,NewTaipei:16835:157962:0:fe07b1483d9b9151,F201,NewTaipei,121.42946755,25.0271076523,NewTaipei:geo02,0.2,0.1,0.1,10,1
topology:route_type:B1,NewTaipei:16837,NewTaipei:16837:157964:0:40d4aca4e15e59f4,F202,NewTaipei,121.456197582,25.0492952562,NewTaipei:geo02,0.1,0.1,0,10,1
topology:route_type:B1,NewTaipei:16838,NewTaipei:16838:157965:0:bf0bb09ced5823c3,F217,NewTaipei,121.403940008,25.0595232891,NewTaipei:geo02,0.5,0.3,0.2,10,1
topology:route_type:B1,NewTaipei:16839,NewTaipei:16839:157966:0:b8cbd021276b0fcf,F218,NewTaipei,121.437450407,25.0482019774,NewTaipei:geo02,0.2,0.5,-0.3,10,2
topology:route_type:B1,NewTaipei:16840,NewTaipei:16840:157967:0:b2144e2ef95d0cfa,F211,NewTaipei,121.426589561,25.0458051537,NewTaipei:geo02,0.2,0.6,-0.4,10,1
topology:route_type:B1,NewTaipei:16841,NewTaipei:16841:157968:0:42272aa1b65fb109,F212,NewTaipei,121.430552759,25.0624526296,NewTaipei:geo02,0.5,0.6,-0.1,10,1
topology:route_type:B1,NewTaipei:16842,NewTaipei:16842:157969:0:ad6dc2acdc9fc669,F212楓江,NewTaipei,121.432144638,25.0628080011,NewTaipei:geo02,0.5,0.6,-0.1,10,1
topology:route_type:B1,NewTaipei:16843,NewTaipei:16843:157970:0:4fd271fe8733bfa1,F213,NewTaipei,121.412034005,25.0609866432,NewTaipei:geo02,0.4,0.4,0,10,1
topology:route_type:B1,NewTaipei:16844,NewTaipei:16844:157971:0:899b26b3bff32e56,F213黎明,NewTaipei,121.41250959,25.061063843,NewTaipei:geo02,0.4,0.4,0,10,1
topology:route_type:B1,NewTaipei:16845,NewTaipei:16845:157972:0:7f5b80fe17652518,578,NewTaipei,121.464963297,25.0573091476,NewTaipei:geo02,0.5,0.9,-0.4,10,1
topology:route_type:B1,NewTaipei:16847,NewTaipei:16847:157974:0:1b12b26b395a06ec,579,NewTaipei,121.460455575,25.0557538238,NewTaipei:geo02,0.5,0.8,-0.3,10,1
topology:route_type:B1,NewTaipei:16849,NewTaipei:16849:157976:0:e8ee3a3bf2504e79,580,NewTaipei,121.447197138,25.0999274441,NewTaipei:geo02,0.8,0.8,0,10,1
topology:route_type:B1,NewTaipei:16851,NewTaipei:16851:157978:1:634b558eec492a94,581,NewTaipei,121.443200114,25.0904816828,NewTaipei:geo02,0.7,0.7,0,10,1
topology:route_type:B1,NewTaipei:16855,NewTaipei:16855:157982:0:7a493045e71d8106,582,NewTaipei,121.469690967,25.0608654501,NewTaipei:geo02,0.8,1,-0.2,10,1
topology:route_type:B1,NewTaipei:16861,NewTaipei:16861:157988:0:efdbbb4db740ada8,F233,NewTaipei,121.393995713,25.0771892801,NewTaipei:geo02,0.4,0.5,-0.1,10,1
topology:route_type:B1,NewTaipei:16863,NewTaipei:16863:158986:1:107974d88e2650c6,F235,NewTaipei,121.373492141,25.1080328043,NewTaipei:geo02,0.3,0.9,-0.6,10,1
topology:route_type:B1,NewTaipei:16865,NewTaipei:16865:157992:0:7062e3f57bf813fd,F236,NewTaipei,121.348735611,25.1087908086,NewTaipei:geo02,0.6,0.7,-0.1,10,1
topology:route_type:B1,NewTaipei:16867,NewTaipei:16867:157994:0:4fd06778a5489f3c,F237,NewTaipei,121.338336869,25.0942317753,NewTaipei:geo02,0.4,0.6,-0.2,10,1
topology:route_type:B1,NewTaipei:16869,NewTaipei:16869:157996:0:2c5d4ed03eab2799,F238,NewTaipei,121.347213004,25.0879776344,NewTaipei:geo02,0.5,0.8,-0.3,10,1
topology:route_type:B1,NewTaipei:16871,NewTaipei:16871:157998:0:6c251dbd9c77e552,F239,NewTaipei,121.351814934,25.0955451174,NewTaipei:geo02,0.5,0.8,-0.3,10,1
topology:route_type:B1,NewTaipei:16873,NewTaipei:16873:158000:0:ff5c6a48eeafc5c9,F250,NewTaipei,121.380475694,25.0913476922,NewTaipei:geo02,0.4,0.7,-0.3,10,1
topology:route_type:B1,NewTaipei:16876,NewTaipei:16876:158003:0:d8fa702ace0a7047,F302,NewTaipei,121.495029626,25.0725279874,NewTaipei:geo02,0,0,0,10,1
topology:route_type:B1,NewTaipei:16877,NewTaipei:16877:158004:0:da3aa3ef79abfb53,F303,NewTaipei,121.485747165,25.0737116492,NewTaipei:geo02,0.1,0.1,0,10,2
topology:route_type:B1,NewTaipei:16878,NewTaipei:16878:158993:0:3d30c9b0c4747cdd,F312,NewTaipei,121.470819742,25.089658742,NewTaipei:geo02,0.2,0.2,0,10,1
topology:route_type:B1,NewTaipei:16887,NewTaipei:16887:158014:0:66a1a0b835ca33f2,F317,NewTaipei,121.510776454,25.1004255431,NewTaipei:geo02,0.4,0,0.4,10,1
topology:route_type:B1,NewTaipei:16890,NewTaipei:16890:158017:0:718334cc931a34fb,F512,NewTaipei,121.478769325,24.9997911726,NewTaipei:geo03,0.1,0.1,0,10,1
topology:route_type:B1,NewTaipei:16891,NewTaipei:16891:158018:0:53552622beeb8d45,F513,NewTaipei,121.503875617,24.9944018971,NewTaipei:geo03,0.1,0.1,0,10,1
topology:route_type:B1,NewTaipei:16892,NewTaipei:16892:158019:0:a30a628020c01841,F521,NewTaipei,121.508056369,25.012144086,NewTaipei:geo03,0.4,0.2,0.2,10,2
topology:route_type:B1,NewTaipei:16893,NewTaipei:16893:158020:0:55a5714382e95b39,F522,NewTaipei,121.523267837,25.0075720802,NewTaipei:geo03,0.2,0.2,0,10,2
topology:route_type:B1,NewTaipei:16894,NewTaipei:16894:158021:0:0f240f0ef52cb8ed,F523,NewTaipei,121.506652821,25.0062990593,NewTaipei:geo03,0.3,0.3,0,10,1
topology:route_type:B1,NewTaipei:16895,NewTaipei:16895:158022:0:34c66b6416d7e1ab,F525,NewTaipei,121.518990641,25.0000120897,NewTaipei:geo03,0.3,0.2,0.1,10,1
topology:route_type:B1,NewTaipei:16896,NewTaipei:16896:158023:0:b7f2663532a12208,F526,NewTaipei,121.52056593,25.0018232505,NewTaipei:geo03,0.3,0.2,0.1,10,1
topology:route_type:B1,NewTaipei:16897,NewTaipei:16897:158024:0:f257f012e606908a,570,NewTaipei,121.454505947,24.968398934,NewTaipei:geo00,0.6,0.7,-0.1,10,1
topology:route_type:B1,NewTaipei:16898,NewTaipei:16898:158025:0:719323739f0f0e1d,571,NewTaipei,121.429205253,24.9536993421,NewTaipei:geo00,0.5,0.4,0.1,10,1
topology:route_type:B1,NewTaipei:16899,NewTaipei:16899:158026:0:6aaca3c066ba9bf6,572,NewTaipei,121.452643608,24.9753422831,NewTaipei:geo00,0.5,0.6,-0.1,10,1
topology:route_type:B1,NewTaipei:16900,NewTaipei:16900:158027:0:75bdb578e34981ab,573,NewTaipei,121.446007064,24.9765741505,NewTaipei:geo00,0.6,0.5,0.1,10,1
topology:route_type:B1,NewTaipei:16901,NewTaipei:16901:158028:0:3915abd476786d38,574,NewTaipei,121.444719283,24.9755170155,NewTaipei:geo00,0.7,0.6,0.1,10,1
topology:route_type:B1,NewTaipei:16902,NewTaipei:16902:158029:0:fd6c9a4073ed6ef5,575,NewTaipei,121.443900989,24.9586632177,NewTaipei:geo00,0.54851104707,0.7,-0.15148895293,10,1041
topology:route_type:B1,NewTaipei:16903,NewTaipei:16903:158030:0:2401588f436c752a,F611,NewTaipei,121.387325922,25.0033439274,NewTaipei:geo00,0,0.4,-0.4,10,1
topology:route_type:B1,NewTaipei:16906,NewTaipei:16906:158033:0:f304686e5cffb99d,F623,NewTaipei,121.358164819,24.9228926482,NewTaipei:geo00,0.4,0.5,-0.1,10,1
topology:route_type:B1,NewTaipei:16907,NewTaipei:16907:158034:0:bd74a30718e6ffa2,F625,NewTaipei,121.3631729,24.9181107762,NewTaipei:geo00,0.44019138756,0.6,-0.15980861244,10,1045
topology:route_type:B1,NewTaipei:16908,NewTaipei:16908:158035:0:be26383ef7f0626f,F626,NewTaipei,121.406192332,24.9245718578,NewTaipei:geo00,0.4,0.5,-0.1,10,1
topology:route_type:B1,NewTaipei:16909,NewTaipei:16909:158036:0:2de4eb60157503cd,F627,NewTaipei,121.369464219,24.8925511244,NewTaipei:geo00,0.4,0.6,-0.2,10,1
topology:route_type:B1,NewTaipei:16910,NewTaipei:16910:158037:0:82e0024f362ec085,F628,NewTaipei,121.373512086,24.9089440769,NewTaipei:geo00,0.3,0.6,-0.3,10,1
topology:route_type:B1,NewTaipei:16912,NewTaipei:16912:158039:0:640f2ab940b7225d,F629,NewTaipei,121.424616874,24.9271638022,NewTaipei:geo00,0.4,0.4,0,10,1
topology:route_type:B1,NewTaipei:16914,NewTaipei:16914:158041:0:d1d0c7ec704a3750,F630,NewTaipei,121.356247878,24.9908768428,NewTaipei:geo00,0.3,0.9,-0.6,10,1
topology:route_type:B1,NewTaipei:16919,NewTaipei:16919:158046:0:4f0e7b07603248c8,F651,NewTaipei,121.34895003,24.9481014468,NewTaipei:geo00,0.6,0.7,-0.1,10,1
topology:route_type:B1,NewTaipei:16920,NewTaipei:16920:159000:0:e8ed25499774f250,F652,NewTaipei,121.355924215,24.9463817047,NewTaipei:geo00,0.9,0.7,0.2,10,1
topology:route_type:B1,NewTaipei:16922,NewTaipei:16922:158049:0:7a9cf8e08edc84e8,F653A,NewTaipei,121.343126485,24.9673750817,NewTaipei:geo00,0.7,0.7,0,10,1
topology:route_type:B1,NewTaipei:16923,NewTaipei:16923:158050:0:3964d78195e2efc7,F653B,NewTaipei,121.343326331,24.9672447658,NewTaipei:geo00,0.7,0.7,0,10,1
topology:route_type:B1,NewTaipei:16924,NewTaipei:16924:158051:0:06a1b902852ba334,F655,NewTaipei,121.353864087,25.0056729594,NewTaipei:geo00,0.9,0.9,0,10,1
topology:route_type:B1,NewTaipei:16926,NewTaipei:16926:158053:0:257893e7019bee0f,F656,NewTaipei,121.338439243,24.9606026087,NewTaipei:geo00,0.7,0.7,0,10,1
topology:route_type:B1,NewTaipei:16929,NewTaipei:16929:158056:0:ceff046b35873601,F703前三班,NewTaipei,121.488781869,24.9493537167,NewTaipei:geo03,0.424427480916,0.7,-0.275572519084,10,1048
topology:route_type:B1,NewTaipei:16930,NewTaipei:16930:159897:0:2f42933f6e9c75bb,592,NewTaipei,121.548524128,24.974132451,NewTaipei:geo03,0.45,0,0.45,10,2
topology:route_type:B1,NewTaipei:16937,NewTaipei:16937:158064:0:d036e3ad0fa9e44b,F711,NewTaipei,121.628380049,25.0099559641,NewTaipei:geo06,0.2,0.3,-0.1,10,1
topology:route_type:B1,NewTaipei:16939,NewTaipei:16939:158066:0:5d90eb53115ea6a5,F713,NewTaipei,121.609268355,25.0057481969,NewTaipei:geo06,0.256429942418,0.3,-0.0435700575816,10,1042
topology:route_type:B1,NewTaipei:16940,NewTaipei:16940:158067:0:74d2c0156a52aa36,F712,NewTaipei,121.613851151,24.9906532697,NewTaipei:geo06,0.3,0.4,-0.1,10,2
topology:route_type:B1,NewTaipei:16941,NewTaipei:16941:160557:0:2107e6c5f45c5ff1,F721,NewTaipei,121.726736586,24.9524498924,NewTaipei:geo06,0.683413231064,0.6,0.0834132310643,10,1043
topology:route_type:B1,NewTaipei:16942,NewTaipei:16942:158069:0:df0179f77e46f0d5,F722,NewTaipei,121.685034986,24.9175886371,NewTaipei:geo06,0.6556621881,0.6,0.0556621880998,10,1042
topology:route_type:B1,NewTaipei:16943,NewTaipei:16943:158070:0:e2690bfa3b6f22b1,F723,NewTaipei,121.686520328,24.9138564825,NewTaipei:geo06,0.683413231064,0.7,-0.0165867689357,10,1043
topology:route_type:B1,NewTaipei:16944,NewTaipei:16944:158071:0:17e3199d5d3cf027,F801,NewTaipei,121.777554458,25.1041858574,NewTaipei:geo07,0.6,0.3,0.3,10,1
topology:route_type:B1,NewTaipei:16946,NewTaipei:16946:158073:0:ffbb32ac0f9d417f,F802,NewTaipei,121.844365485,25.1108685565,NewTaipei:geo07,0.2,0.4,-0.2,10,1
topology:route_type:B1,NewTaipei:16948,NewTaipei:16948:158075:0:b0a9e1d8de876a4e,F803,NewTaipei,121.782900354,25.1025111722,NewTaipei:geo07,0.6,0.3,0.3,10,1
topology:route_type:B1,NewTaipei:16950,NewTaipei:16950:158077:0:3f8838602ae55485,F805,NewTaipei,121.851587499,25.1214851348,NewTaipei:geo07,0.4,0.4,0,10,1
topology:route_type:B1,NewTaipei:16952,NewTaipei:16952:158079:0:c2e85696371e2644,F806,NewTaipei,121.817359708,25.1220266094,NewTaipei:geo07,0.5,0.2,0.3,10,2
topology:route_type:B1,NewTaipei:16954,NewTaipei:16954:158081:0:e3331e881f81e4ec,F807上午線,NewTaipei,121.810299096,25.1065210823,NewTaipei:geo07,0.7,0.3,0.4,10,1
topology:route_type:B1,NewTaipei:16955,NewTaipei:16955:158082:0:b29733f3bd1f1809,F807下午線,NewTaipei,121.81368424,25.106081182,NewTaipei:geo07,0.7,0.3,0.4,10,1
topology:route_type:B1,NewTaipei:16956,NewTaipei:16956:158083:0:1b1ca9a0b78648aa,F808,NewTaipei,121.822224497,25.0944381512,NewTaipei:geo07,0.8,0.4,0.4,10,1
topology:route_type:B1,NewTaipei:16958,NewTaipei:16958:158085:0:a2f3e948c42399ff,F811,NewTaipei,121.888039927,25.0420085774,NewTaipei:geo07,0.8,0.9,-0.1,10,1
topology:route_type:B1,NewTaipei:16960,NewTaipei:16960:158087:0:1e019c8b5bd41f70,F815,NewTaipei,121.836198795,24.9784966686,NewTaipei:geo07,0.7,0.7,0,10,1
topology:route_type:B1,NewTaipei:16962,NewTaipei:16962:158089:0:a3d4615d3e98c8e2,F821,NewTaipei,121.767352862,25.0380174705,NewTaipei:geo07,0.456046065259,0.6,-0.143953934741,10,1042
topology:route_type:B1,NewTaipei:16963,NewTaipei:16963:158090:0:90f0a3145f68b501,F822,NewTaipei,121.74869367,25.0192466892,NewTaipei:geo06,0.384276126558,0.7,-0.315723873442,10,1043
topology:route_type:B1,NewTaipei:16964,NewTaipei:16964:158091:0:76d8753b9eba055f,F823,NewTaipei,121.825313358,25.0261560638,NewTaipei:geo07,0.5,0.7,-0.2,10,1
topology:route_type:B1,NewTaipei:16969,NewTaipei:16969:158096:0:a475715dbf14ed9f,F835,NewTaipei,121.921959536,25.026937417,NewTaipei:geo07,1,0.9,0.1,10,1
topology:route_type:B1,NewTaipei:16970,NewTaipei:16970:158097:0:fc14064eaaaa9d0b,F836,NewTaipei,121.961386681,25.0182175576,NewTaipei:geo07,0.6,0.9,-0.3,10,1
topology:route_type:B1,NewTaipei:16971,NewTaipei:16971:158098:0:769c1ea3d8038698,F837,NewTaipei,121.920372665,25.0639431625,NewTaipei:geo07,0.5,0.9,-0.4,10,1
topology:route_type:B1,NewTaipei:16972,NewTaipei:16972:159231:0:c05ea797be35c58e,貢寮區學生專車,NewTaipei,121.919694927,25.0669054557,NewTaipei:geo07,0.5,0.9,-0.4,10,1
topology:route_type:B1,NewTaipei:16973,NewTaipei:16973:158100:0:f759e30287e2f9b5,F838,NewTaipei,121.917536121,25.0433848481,NewTaipei:geo07,0.7,0.9,-0.2,10,1
topology:route_type:B1,NewTaipei:16974,NewTaipei:16974:158101:0:c253a9c4f3544d98,F839,NewTaipei,121.91396925,25.0642863547,NewTaipei:geo07,0.55,0.9,-0.35,10,2
topology:route_type:B1,NewTaipei:16975,NewTaipei:16975:159272:1:d3d14c3275493559,F922烏塗炭,NewTaipei,121.650562079,25.1628373039,NewTaipei:geo05,0.6,0.5,0.1,10,1
topology:route_type:B1,NewTaipei:16976,NewTaipei:16976:158103:0:b60786f1c7b6a732,F922內崁,NewTaipei,121.645142739,25.1605733791,NewTaipei:geo05,0.6,0.5,0.1,10,1
topology:route_type:B1,NewTaipei:16977,NewTaipei:16977:158104:0:0ff44ccbf0f81c2b,F933-0620學生專車,NewTaipei,121.612717997,25.218217649,NewTaipei:geo05,1,1,0,10,1
topology:route_type:B1,NewTaipei:16978,NewTaipei:16978:158105:0:46245ae5f9b2d920,F933-0800,NewTaipei,121.627117838,25.2167014591,NewTaipei:geo05,1,1,0,10,3
topology:route_type:B1,NewTaipei:16979,NewTaipei:16979:158106:0:ed2b276e43243e85,F933-0710,NewTaipei,121.640748871,25.2237512558,NewTaipei:geo05,1,1,0,10,2
topology:route_type:B1,NewTaipei:16980,NewTaipei:16980:158107:0:8bb43b3d9b334df2,F931-0600,NewTaipei,121.612398759,25.2308717515,NewTaipei:geo05,1,1,0,10,2
topology:route_type:B1,NewTaipei:16981,NewTaipei:16981:158108:0:6287c8483134470e,F931-0700,NewTaipei,121.614204325,25.2274490164,NewTaipei:geo05,1,1,0,10,1
topology:route_type:B1,NewTaipei:16982,NewTaipei:16982:158109:0:109b7de8ebe80a68,F931-0800,NewTaipei,121.616659727,25.2218087533,NewTaipei:geo05,1,1,0,10,1
topology:route_type:B1,NewTaipei:16983,NewTaipei:16983:158110:0:a47bccf3e89ed851,F931-0910,NewTaipei,121.628627326,25.2439564552,NewTaipei:geo05,1,1,0,10,3
topology:route_type:B1,NewTaipei:16984,NewTaipei:16984:158111:0:00c0125b089fa6b2,F931-1030,NewTaipei,121.612001489,25.2284806913,NewTaipei:geo05,1,1,0,10,1
topology:route_type:B1,NewTaipei:16985,NewTaipei:16985:158112:0:c7a1b1bed48106e2,F931-1255,NewTaipei,121.611587608,25.2299278531,NewTaipei:geo05,1,1,0,10,1
topology:route_type:B1,NewTaipei:16986,NewTaipei:16986:158113:0:a58d0d0c64e49408,F931-1630,NewTaipei,121.610922521,25.2295587313,NewTaipei:geo05,1,1,0,10,1
topology:route_type:B1,NewTaipei:16987,NewTaipei:16987:158114:0:6ce52d99898811c4,F931-1730,NewTaipei,121.610986552,25.2258327797,NewTaipei:geo05,1,1,0,10,2
topology:route_type:B1,NewTaipei:16988,NewTaipei:16988:158115:0:cad58b89b46a6ed9,F901,NewTaipei,121.626872291,25.0415655654,NewTaipei:geo06,0.225954198473,0.1,0.125954198473,10,1048
topology:route_type:B1,NewTaipei:16990,NewTaipei:16990:158117:0:d7d962765083ea09,F902,NewTaipei,121.658306153,25.0605967201,NewTaipei:geo06,0.4,0.6,-0.2,10,1
topology:route_type:B1,NewTaipei:16993,NewTaipei:16993:158120:0:10700f1f7cd45386,F903,NewTaipei,121.658271123,25.0445610983,NewTaipei:geo06,0.8,0.4,0.4,10,1
topology:route_type:B1,NewTaipei:16995,NewTaipei:16995:158122:0:183c97e66a5f54c8,F905,NewTaipei,121.688657178,25.0651187104,NewTaipei:geo06,0.3,0.6,-0.3,10,2
topology:route_type:B1,NewTaipei:16997,NewTaipei:16997:159015:0:1b103e7f3feb4394,586,NewTaipei,121.665695968,25.0732497868,NewTaipei:geo06,0.45,0.4,0.05,10,2
topology:route_type:B1,NewTaipei:16999,NewTaipei:16999:158126:0:dd3b262e344eccb0,F907,NewTaipei,121.662458232,25.0746174279,NewTaipei:geo06,0.4,0.3,0.1,10,2
topology:route_type:B1,NewTaipei:17001,NewTaipei:17001:158128:1:b228eec7aea34a38,587,NewTaipei,121.647765317,25.0859092814,NewTaipei:geo06,0.6,0.5,0.1,10,1
topology:route_type:B1,NewTaipei:17003,NewTaipei:17003:158130:0:f6ab93754447105d,F919八連,NewTaipei,121.631473368,25.0979933404,NewTaipei:geo06,0.6,0.2,0.4,10,1
topology:route_type:B1,NewTaipei:17005,NewTaipei:17005:158132:0:e2a479abb74012f0,F910,NewTaipei,121.625862076,25.108304811,NewTaipei:geo06,0.6,0.1,0.5,10,1
topology:route_type:B1,NewTaipei:17007,NewTaipei:17007:158134:0:10c938caada7ae16,F911,NewTaipei,121.661947386,25.0598792216,NewTaipei:geo06,0.8,0.6,0.2,10,1
topology:route_type:B1,NewTaipei:17009,NewTaipei:17009:158136:0:2b69506f1f31ff77,589,NewTaipei,121.661422836,25.0667461582,NewTaipei:geo06,0.5,0.4,0.1,10,1
topology:route_type:B1,NewTaipei:17013,NewTaipei:17013:158140:0:a88b01c5e64bf47a,F915,NewTaipei,121.645446865,25.0644545747,NewTaipei:geo06,0,0.4,-0.4,10,1
topology:route_type:B1,NewTaipei:17015,NewTaipei:17015:158142:0:950277e9ef250b03,677副,NewTaipei,121.62018952,25.0736802056,NewTaipei:geo06,0.8,0.6,0.2,10,1
topology:route_type:B1,NewTaipei:17016,NewTaipei:17016:158143:0:2d12308191578cb5,590,NewTaipei,121.626403803,25.0691714422,NewTaipei:geo06,0.7,0.6,0.1,10,2
topology:route_type:B1,NewTaipei:17017,NewTaipei:17017:158144:0:25141757b272793c,591,NewTaipei,121.618720782,25.0653678369,NewTaipei:geo06,0.7,0.3,0.4,10,1
topology:route_type:B1,NewTaipei:17292,NewTaipei:17292:158421:0:13623d0f7a12e819,945,NewTaipei,121.437290996,25.0699762698,NewTaipei:geo02,1,0.5,0.5,10,1
topology:route_type:B1,NewTaipei:17293,NewTaipei:17293:158422:0:57f592d41cdefa17,946,NewTaipei,121.446121472,25.0717041041,NewTaipei:geo02,1,0.6,0.4,10,2
topology:route_type:B1,NewTaipei:17294,NewTaipei:17294:158423:0:9f9e65c77e1cc770,946副,NewTaipei,121.449289646,25.0712229105,NewTaipei:geo02,0.6,0.5,0.1,10,1
topology:route_type:B1,NewTaipei:17300,NewTaipei:17300:158429:0:4be629c1cce8e07a,624,NewTaipei,121.50952758,24.99397615,NewTaipei:geo03,0.8,0.7,0.1,10,1
topology:route_type:B1,NewTaipei:17304,NewTaipei:17304:158433:0:c9c01b53c9aaae44,985萬大樹林先導公車,NewTaipei,121.447778895,25.0027873695,NewTaipei:geo00,0.5,0.6,-0.1,10,1
topology:route_type:B1,NewTaipei:17311,NewTaipei:17311:158451:0:33805d9bab3359fb,藍41延和,NewTaipei,121.475522696,24.990366715,NewTaipei:geo03,0.1,0.1,0,10,1
topology:route_type:B1,NewTaipei:17332,NewTaipei:17332:158474:0:e251a907d4a29baf,藍21副,NewTaipei,121.625793775,25.0605267557,NewTaipei:geo06,0.5,0.4,0.1,10,1
topology:route_type:B1,NewTaipei:17360,NewTaipei:17360:158507:0:10c209f0208dafa4,藍1,NewTaipei,121.485089358,25.0708807706,NewTaipei:geo02,0,0,0,10,1
topology:route_type:B1,NewTaipei:17391,NewTaipei:17391:158545:0:6d664904e19d0939,F932-0600,NewTaipei,121.619018025,25.220395034,NewTaipei:geo05,1,1,0,10,3
topology:route_type:B1,NewTaipei:17392,NewTaipei:17392:158546:0:f6ea4ffcb8cd5526,F932-1630,NewTaipei,121.630345061,25.246618507,NewTaipei:geo05,1,1,0,10,2
topology:route_type:B1,NewTaipei:17393,NewTaipei:17393:158547:0:bb13e7c5a3164177,F932-0820,NewTaipei,121.613909273,25.228163384,NewTaipei:geo05,1,1,0,10,1
topology:route_type:B1,NewTaipei:17394,NewTaipei:17394:158548:0:7dd65fe9511831c7,F932-0950,NewTaipei,121.615725165,25.2267141226,NewTaipei:geo05,1,1,0,10,1
topology:route_type:B1,NewTaipei:17395,NewTaipei:17395:158549:0:95caf61b2be8a3e3,F932-1110,NewTaipei,121.626190202,25.2404188152,NewTaipei:geo05,1,1,0,10,1
topology:route_type:B1,NewTaipei:17433,NewTaipei:17433:158588:0:2be9ce1ad1a9d25b,F920,NewTaipei,121.706157885,25.0518932073,NewTaipei:geo06,0.7,0.6,0.1,10,1
topology:route_type:B1,NewTaipei:17465,NewTaipei:17465:158621:0:243ff2222a06787b,F932-0630,NewTaipei,121.630252631,25.2471255143,NewTaipei:geo05,1,1,0,10,2
topology:route_type:B1,NewTaipei:17466,NewTaipei:17466:158622:0:0c31f2db121e0858,棕7綠野香坡,NewTaipei,121.537920174,24.9829822326,NewTaipei:geo03,0.2,0.2,0,10,1
topology:route_type:B1,NewTaipei:17479,NewTaipei:17479:158635:0:4791b6d7f3b48fb7,290副萬和,NewTaipei,121.53767515,24.9914095889,NewTaipei:geo03,0.5,0.4,0.1,10,1
topology:route_type:B1,NewTaipei:17482,NewTaipei:17482:158638:0:fef3ca232c133507,666皇帝殿,NewTaipei,121.60525221,24.9981386148,NewTaipei:geo06,1,0.7,0.3,10,1
topology:route_type:B1,NewTaipei:17483,NewTaipei:17483:158639:0:84e1c285e5b04f89,666烏塗窟,NewTaipei,121.605885873,24.9974792743,NewTaipei:geo06,1,0.7,0.3,10,1
topology:route_type:B1,NewTaipei:17500,NewTaipei:17500:158663:0:f4890e1d3a72d885,790漁港,NewTaipei,121.685816601,25.1788161008,NewTaipei:geo05,0.6,0.3,0.3,10,1
topology:route_type:B1,NewTaipei:17501,NewTaipei:17501:158664:0:5707de8c2e4de411,788海科館,NewTaipei,121.797523075,25.1231782636,NewTaipei:geo07,0.9,0.5,0.4,10,1
topology:route_type:B1,NewTaipei:17513,NewTaipei:17513:158679:0:de9cc03e7cbd8d6b,583,NewTaipei,121.452023847,25.1013784588,NewTaipei:geo02,0.8,0.6,0.2,10,2
topology:route_type:B1,NewTaipei:17515,NewTaipei:17515:158683:0:9ddb1089494cc688,778,NewTaipei,121.377750879,24.919548904,NewTaipei:geo00,0.5,0.1,0.4,10,1
topology:route_type:B1,NewTaipei:17516,NewTaipei:17516:158684:0:f6de001f685de448,藍18,NewTaipei,121.467072292,25.0271545396,NewTaipei:geo02,0,0.3,-0.3,10,3
topology:route_type:B1,NewTaipei:17517,NewTaipei:17517:158685:0:428f2c2a8856e970,99,NewTaipei,121.451169404,25.0268788894,NewTaipei:geo02,0.8,0.8,0,10,2
